x,W,c,g,p,q,Fs,Mb,Fs_nomoon,Mb_nomoon
82.795000,0.750000,2.500000,3.250000,3.112822,-0.137178,-15.679306,973.820965,-16.525161,966.812162
82.843333,0.750000,2.500000,3.250000,3.112322,-0.137678,-15.685948,973.062971,-16.533483,966.013244
82.891667,0.750000,2.500000,3.250000,3.111822,-0.138178,-15.692615,972.304656,-16.541830,965.213924
82.940000,0.750000,2.500000,3.250000,3.111322,-0.138678,-15.699305,971.546018,-16.550203,964.414200
82.988333,0.750000,2.500000,3.250000,3.110822,-0.139178,-15.706020,970.787056,-16.558601,963.614071
83.036667,0.750000,2.500000,3.250000,3.110323,-0.139677,-15.712759,970.027768,-16.567025,962.813535
83.085000,0.750000,2.500000,3.250000,3.109823,-0.140177,-15.719522,969.268155,-16.575474,962.012591
83.133333,0.750000,2.500000,3.250000,3.109323,-0.140677,-15.726310,968.508214,-16.583949,961.211238
83.181667,0.750000,2.500000,3.250000,3.108823,-0.141177,-15.733121,967.747944,-16.592450,960.409475
83.230000,0.750000,2.500000,3.250000,3.108324,-0.141676,-15.739957,966.987345,-16.600976,959.607301
83.278333,0.750000,2.500000,3.250000,3.107824,-0.142176,-15.746816,966.226415,-16.609527,958.804714
83.326667,0.750000,2.500000,3.250000,3.107324,-0.142676,-15.753700,965.465152,-16.618104,958.001713
83.375000,0.750000,2.500000,3.250000,3.106824,-0.143176,-15.760608,964.703556,-16.626707,957.198296
83.423333,0.750000,2.500000,3.250000,3.106325,-0.143675,-15.767541,963.941626,-16.635335,956.394464
83.471667,0.750000,2.500000,3.250000,3.105825,-0.144175,-15.774497,963.179360,-16.643989,955.590213
83.520000,0.750000,2.500000,3.250000,3.105325,-0.144675,-15.781478,962.416757,-16.652668,954.785544
83.568333,0.750000,2.500000,3.250000,3.104825,-0.145175,-15.788482,961.653817,-16.661373,953.980455
83.616667,0.750000,2.500000,3.250000,3.104326,-0.145674,-15.795511,960.890537,-16.670103,953.174944
83.665000,0.750000,2.500000,3.250000,3.103826,-0.146174,-15.802564,960.126917,-16.678859,952.369011
83.713333,0.750000,2.500000,3.250000,3.103326,-0.146674,-15.809641,959.362955,-16.687640,951.562654
83.761667,0.750000,2.500000,3.250000,3.102826,-0.147174,-15.816743,958.598651,-16.696447,950.755872
83.810000,0.750000,2.500000,3.250000,3.102326,-0.147674,-15.823868,957.834003,-16.705280,949.948663
83.858333,0.750000,2.500000,3.250000,3.101827,-0.148173,-15.831018,957.069010,-16.714138,949.141027
83.906667,0.750000,2.500000,3.250000,3.101327,-0.148673,-15.838192,956.303670,-16.723021,948.332963
83.955000,0.750000,2.500000,3.250000,3.100827,-0.149173,-15.845390,955.537984,-16.731931,947.524468
84.003333,0.750000,2.500000,3.250000,3.100327,-0.149673,-15.852612,954.771949,-16.740865,946.715542
84.051667,0.750000,2.500000,3.250000,3.099828,-0.150172,-15.859858,954.005564,-16.749825,945.906184
84.100000,0.750000,2.500000,3.250000,3.099328,-0.150672,-15.867128,953.238829,-16.758811,945.096392
84.148333,0.750000,2.500000,3.250000,3.098828,-0.151172,-15.874423,952.471741,-16.767822,944.286165
84.196667,0.750000,2.500000,3.250000,3.098328,-0.151672,-15.881742,951.704301,-16.776859,943.475502
84.245000,0.750000,2.500000,3.250000,3.097829,-0.152171,-15.889084,950.936506,-16.785921,942.664401
84.293333,0.750000,2.500000,3.250000,3.097329,-0.152671,-15.896452,950.168355,-16.795009,941.852862
84.341667,0.750000,2.500000,3.250000,3.096829,-0.153171,-15.903843,949.399848,-16.804123,941.040883
84.390000,0.750000,2.500000,3.250000,3.096329,-0.153671,-15.911258,948.630983,-16.813262,940.228463
84.438333,0.750000,2.500000,3.250000,3.095829,-0.154171,-15.918698,947.861759,-16.822426,939.415600
84.486667,0.750000,2.500000,3.250000,3.095330,-0.154670,-15.926161,947.092175,-16.831616,938.602294
84.535000,0.750000,2.500000,3.250000,3.094830,-0.155170,-15.933649,946.322230,-16.840832,937.788543
84.583333,0.750000,2.500000,3.250000,3.094330,-0.155670,-15.941161,945.551922,-16.850073,936.974347
84.631667,0.750000,2.500000,3.250000,3.093830,-0.156170,-15.948697,944.781250,-16.859339,936.159702
84.680000,0.750000,2.500000,3.250000,3.093331,-0.156669,-15.956257,944.010214,-16.868632,935.344610
84.728333,0.750000,2.500000,3.250000,3.092831,-0.157169,-15.963842,943.238811,-16.877949,934.529067
84.776667,0.750000,2.500000,3.250000,3.092331,-0.157669,-15.971450,942.467042,-16.887293,933.713074
84.825000,0.750000,2.500000,3.250000,3.091831,-0.158169,-15.979083,941.694904,-16.896661,932.896629
84.873333,0.750000,2.500000,3.250000,3.091332,-0.158668,-15.986740,940.922397,-16.906056,932.079730
84.921667,0.750000,2.500000,3.250000,3.090832,-0.159168,-15.994421,940.149518,-16.915476,931.262376
84.970000,0.750000,2.500000,3.250000,3.090332,-0.159668,-16.002126,939.376269,-16.924921,930.444566
85.018333,0.750000,2.500000,3.250000,3.089832,-0.160168,-16.009856,938.602646,-16.934392,929.626300
85.066667,0.750000,2.500000,3.250000,3.089332,-0.160668,-16.017609,937.828649,-16.943888,928.807574
85.115000,0.750000,2.500000,3.250000,3.088833,-0.161167,-16.025387,937.054276,-16.953410,927.988390
85.163333,0.750000,2.500000,3.250000,3.088333,-0.161667,-16.033189,936.279527,-16.962958,927.168744
85.211667,0.750000,2.500000,3.250000,3.087833,-0.162167,-16.041015,935.504401,-16.972531,926.348637
85.260000,0.750000,2.500000,3.250000,3.087333,-0.162667,-16.048865,934.728895,-16.982130,925.528066
85.308333,0.750000,2.500000,3.250000,3.086834,-0.163166,-16.056739,933.953010,-16.991754,924.707030
85.356667,0.750000,2.500000,3.250000,3.086334,-0.163666,-16.064638,933.176743,-17.001404,923.885529
85.405000,0.750000,2.500000,3.250000,3.085834,-0.164166,-16.072560,932.400094,-17.011079,923.063560
85.453333,0.750000,2.500000,3.250000,3.085334,-0.164666,-16.080507,931.623062,-17.020780,922.241124
85.501667,0.750000,2.500000,3.250000,3.084835,-0.165165,-16.088478,930.845645,-17.030506,921.418218
85.550000,0.750000,2.500000,3.250000,3.084335,-0.165665,-16.096473,930.067842,-17.040258,920.594841
85.598333,0.750000,2.500000,3.250000,3.083835,-0.166165,-16.104492,929.289652,-17.050035,919.770992
85.646667,0.750000,2.500000,3.250000,3.083335,-0.166665,-16.112536,928.511074,-17.059838,918.946670
85.695000,0.750000,2.500000,3.250000,3.082836,-0.167164,-16.120603,927.732106,-17.069667,918.121874
85.743333,0.750000,2.500000,3.250000,3.082336,-0.167664,-16.128695,926.952748,-17.079521,917.296602
85.791667,0.750000,2.500000,3.250000,3.081836,-0.168164,-16.136811,926.172998,-17.089400,916.470853
85.840000,0.750000,2.500000,3.250000,3.081336,-0.168664,-16.144951,925.392856,-17.099305,915.644626
85.888333,0.750000,2.500000,3.250000,3.080836,-0.169164,-16.153115,924.612319,-17.109236,914.817919
85.936667,0.750000,2.500000,3.250000,3.080337,-0.169663,-16.161303,923.831387,-17.119192,913.990732
85.985000,0.750000,2.500000,3.250000,3.079837,-0.170163,-16.169516,923.050059,-17.129174,913.163064
86.033333,0.750000,2.500000,3.250000,3.079337,-0.170663,-16.177752,922.268334,-17.139181,912.334912
86.081667,0.750000,2.500000,3.250000,3.078837,-0.171163,-16.186013,921.486209,-17.149214,911.506275
86.130000,0.750000,2.500000,3.250000,3.078338,-0.171662,-16.194298,920.703685,-17.159272,910.677154
86.178333,0.750000,2.500000,3.250000,3.077838,-0.172162,-16.202607,919.920760,-17.169356,909.847545
86.226667,0.750000,2.500000,3.250000,3.077338,-0.172662,-16.210940,919.137433,-17.179466,909.017449
86.275000,0.750000,2.500000,3.250000,3.076838,-0.173162,-16.219298,918.353702,-17.189601,908.186863
86.323333,0.750000,2.500000,3.250000,3.076339,-0.173661,-16.227679,917.569567,-17.199761,907.355787
86.371667,0.750000,2.500000,3.250000,3.075839,-0.174161,-16.236085,916.785026,-17.209947,906.524219
86.420000,0.750000,2.500000,3.250000,3.075339,-0.174661,-16.244515,916.000078,-17.220159,905.692158
86.468333,0.750000,2.500000,3.250000,3.074839,-0.175161,-16.252969,915.214722,-17.230396,904.859603
86.516667,0.750000,2.500000,3.250000,3.074339,-0.175661,-16.261447,914.428957,-17.240658,904.026552
86.565000,0.750000,2.500000,3.250000,3.073840,-0.176160,-16.269949,913.642782,-17.250947,903.193005
86.613333,0.750000,2.500000,3.250000,3.073340,-0.176660,-16.278476,912.856195,-17.261260,902.358960
86.661667,0.750000,2.500000,3.250000,3.072840,-0.177160,-16.287026,912.069195,-17.271600,901.524416
86.710000,0.750000,2.500000,3.250000,3.072340,-0.177660,-16.295601,911.281781,-17.281964,900.689372
86.758333,0.750000,2.500000,3.250000,3.071841,-0.178159,-16.304200,910.493953,-17.292355,899.853826
86.806667,0.750000,2.500000,3.250000,3.071341,-0.178659,-16.312823,909.705708,-17.302771,899.017777
86.855000,0.750000,2.500000,3.250000,3.070841,-0.179159,-16.321471,908.917046,-17.313212,898.181224
86.903333,0.750000,2.500000,3.250000,3.070341,-0.179659,-16.330142,908.127965,-17.323679,897.344166
86.951667,0.750000,2.500000,3.250000,3.069842,-0.180158,-16.338838,907.338465,-17.334171,896.506601
87.000000,0.750000,2.500000,3.250000,3.069342,-0.180658,-16.347557,906.548544,-17.344689,895.668528
87.048333,0.750000,2.500000,3.250000,3.068842,-0.181158,-16.356301,905.758201,-17.355233,894.829947
87.096667,0.750000,2.500000,3.250000,3.068342,-0.181658,-16.365069,904.967434,-17.365802,893.990855
87.145000,0.750000,2.500000,3.250000,3.067842,-0.182158,-16.373861,904.176243,-17.376397,893.151252
87.193333,0.750000,2.500000,3.250000,3.067343,-0.182657,-16.382678,903.384627,-17.387017,892.311136
87.241667,0.750000,2.500000,3.250000,3.066843,-0.183157,-16.391518,902.592584,-17.397663,891.470507
87.290000,0.750000,2.500000,3.250000,3.066343,-0.183657,-16.400383,901.800113,-17.408334,890.629362
87.338333,0.750000,2.500000,3.250000,3.065843,-0.184157,-16.409272,901.007213,-17.419031,889.787700
87.386667,0.750000,2.500000,3.250000,3.065344,-0.184656,-16.418185,900.213883,-17.429753,888.945521
87.435000,0.750000,2.500000,3.250000,3.064844,-0.185156,-16.427122,899.420121,-17.440501,888.102824
87.483333,0.750000,2.500000,3.250000,3.064344,-0.185656,-16.436083,898.625927,-17.451274,887.259606
87.531667,0.750000,2.500000,3.250000,3.063844,-0.186156,-16.445069,897.831299,-17.462073,886.415866
87.580000,0.750000,2.500000,3.250000,3.063345,-0.186655,-16.454078,897.036236,-17.472898,885.571605
87.628333,0.750000,2.500000,3.250000,3.062845,-0.187155,-16.463112,896.240738,-17.483748,884.726819
87.676667,0.750000,2.500000,3.250000,3.062345,-0.187655,-16.472170,895.444802,-17.494624,883.881508
87.725000,0.750000,2.500000,3.250000,3.061845,-0.188155,-16.481252,894.648427,-17.505525,883.035671
87.773333,0.750000,2.500000,3.250000,3.061346,-0.188654,-16.490358,893.851613,-17.516451,882.189307
87.821667,0.750000,2.500000,3.250000,3.060846,-0.189154,-16.499489,893.054359,-17.527403,881.342414
87.870000,0.750000,2.500000,3.250000,3.060346,-0.189654,-16.508643,892.256662,-17.538381,880.494991
87.918333,0.750000,2.500000,3.250000,3.059846,-0.190154,-16.517822,891.458523,-17.549384,879.647036
87.966667,0.750000,2.500000,3.250000,3.059346,-0.190654,-16.527025,890.659939,-17.560413,878.798550
88.015000,0.750000,2.500000,3.250000,3.058847,-0.191153,-16.536252,889.860910,-17.571468,877.949529
88.063333,0.750000,2.500000,3.250000,3.058347,-0.191653,-16.545503,889.061434,-17.582548,877.099974
88.111667,0.750000,2.500000,3.250000,3.057847,-0.192153,-16.554778,888.261511,-17.593653,876.249882
88.160000,0.750000,2.500000,3.250000,3.057347,-0.192653,-16.564078,887.461138,-17.604784,875.399253
88.208333,0.750000,2.500000,3.250000,3.056848,-0.193152,-16.573401,886.660316,-17.615940,874.548086
88.256667,0.750000,2.500000,3.250000,3.056348,-0.193652,-16.582749,885.859042,-17.627122,873.696379
88.305000,0.750000,2.500000,3.250000,3.055848,-0.194152,-16.592121,885.057316,-17.638330,872.844130
88.353333,0.750000,2.500000,3.250000,3.055348,-0.194652,-16.601517,884.255137,-17.649563,871.991339
88.401667,0.750000,2.500000,3.250000,3.054849,-0.195151,-16.610937,883.452502,-17.660822,871.138005
88.450000,0.750000,2.500000,3.250000,3.054349,-0.195651,-16.620382,882.649412,-17.672106,870.284126
88.498333,0.750000,2.500000,3.250000,3.053849,-0.196151,-16.629850,881.845865,-17.683416,869.429701
88.546667,0.750000,2.500000,3.250000,3.053349,-0.196651,-16.639343,881.041859,-17.694751,868.574728
88.595000,0.750000,2.500000,3.250000,3.052849,-0.197151,-16.648860,880.237394,-17.706112,867.719208
88.643333,0.750000,2.500000,3.250000,3.052350,-0.197650,-16.658401,879.432469,-17.717498,866.863137
88.691667,0.750000,2.500000,3.250000,3.051850,-0.198150,-16.667966,878.627082,-17.728910,866.006516
88.740000,0.750000,2.500000,3.250000,3.051350,-0.198650,-16.677555,877.821232,-17.740348,865.149342
88.788333,0.750000,2.500000,3.250000,3.050850,-0.199150,-16.687169,877.014917,-17.751811,864.291615
88.836667,0.750000,2.500000,3.250000,3.050351,-0.199649,-16.696806,876.208138,-17.763299,863.433333
88.885000,0.750000,2.500000,3.250000,3.049851,-0.200149,-16.706468,875.400892,-17.774813,862.574495
88.933333,0.750000,2.500000,3.250000,3.049351,-0.200649,-16.716154,874.593179,-17.786353,861.715100
88.981667,0.750000,2.500000,3.250000,3.048851,-0.201149,-16.725864,873.784997,-17.797918,860.855147
89.030000,0.750000,2.500000,3.250000,3.048352,-0.201648,-16.735599,872.976345,-17.809508,859.994634
89.078333,0.750000,2.500000,3.250000,3.047852,-0.202148,-16.745357,872.167222,-17.821125,859.133561
89.126667,0.750000,2.500000,3.250000,3.047352,-0.202648,-16.755140,871.357626,-17.832766,858.271925
89.175000,0.750000,2.500000,3.250000,3.046852,-0.203148,-16.764946,870.547558,-17.844434,857.409726
89.223333,0.750000,2.500000,3.250000,3.046352,-0.203648,-16.774777,869.737014,-17.856126,856.546962
89.271667,0.750000,2.500000,3.250000,3.045853,-0.204147,-16.784632,868.925995,-17.867845,855.683633
89.320000,0.750000,2.500000,3.250000,3.045353,-0.204647,-16.794511,868.114499,-17.879589,854.819737
89.368333,0.750000,2.500000,3.250000,3.044853,-0.205147,-16.804415,867.302525,-17.891358,853.955272
89.416667,0.750000,2.500000,3.250000,3.044353,-0.205647,-16.814342,866.490072,-17.903153,853.090238
89.465000,0.750000,2.500000,3.250000,3.043854,-0.206146,-16.824294,865.677138,-17.914974,852.224633
89.513333,0.750000,2.500000,3.250000,3.043354,-0.206646,-16.834270,864.863723,-17.926820,851.358457
89.561667,0.750000,2.500000,3.250000,3.042854,-0.207146,-16.844270,864.049825,-17.938691,850.491707
89.610000,0.750000,2.500000,3.250000,3.042354,-0.207646,-16.854294,863.235443,-17.950588,849.624383
89.658333,0.750000,2.500000,3.250000,3.041855,-0.208145,-16.864342,862.420576,-17.962511,848.756483
89.706667,0.750000,2.500000,3.250000,3.041355,-0.208645,-16.874415,861.605223,-17.974459,847.888006
89.755000,0.750000,2.500000,3.250000,3.040855,-0.209145,-16.884511,860.789382,-17.986433,847.018951
89.803333,0.750000,2.500000,3.250000,3.040355,-0.209645,-16.894632,859.973053,-17.998432,846.149317
89.851667,0.750000,2.500000,3.250000,3.039856,-0.210144,-16.904777,859.156233,-18.010457,845.279102
89.900000,0.750000,2.500000,3.250000,3.039356,-0.210644,-16.914946,858.338924,-18.022508,844.408305
89.948333,0.750000,2.500000,3.250000,3.038856,-0.211144,-16.925139,857.521121,-18.034583,843.536926
89.996667,0.750000,2.500000,3.250000,3.038356,-0.211644,-16.935356,856.702826,-18.046685,842.664962
90.045000,0.750000,2.500000,3.250000,3.037856,-0.212144,-16.945598,855.884036,-18.058812,841.792412
90.093333,0.750000,2.500000,3.250000,3.037357,-0.212643,-16.955864,855.064751,-18.070964,840.919276
90.141667,0.750000,2.500000,3.250000,3.036857,-0.213143,-16.966154,854.244969,-18.083142,840.045552
90.190000,0.750000,2.500000,3.250000,3.036357,-0.213643,-16.976468,853.424689,-18.095346,839.171238
90.238333,0.750000,2.500000,3.250000,3.035857,-0.214143,-16.986806,852.603910,-18.107575,838.296334
90.286667,0.750000,2.500000,3.250000,3.035358,-0.214642,-16.997168,851.782631,-18.119830,837.420839
90.335000,0.750000,2.500000,3.250000,3.034858,-0.215142,-17.007554,850.960850,-18.132110,836.544750
90.383333,0.750000,2.500000,3.250000,3.034358,-0.215642,-17.017965,850.138566,-18.144416,835.668067
90.431667,0.750000,2.500000,3.250000,3.033858,-0.216142,-17.028400,849.315779,-18.156747,834.790789
90.480000,0.750000,2.500000,3.250000,3.033359,-0.216641,-17.038859,848.492487,-18.169104,833.912915
90.528333,0.750000,2.500000,3.250000,3.032859,-0.217141,-17.049342,847.668689,-18.181486,833.034442
90.576667,0.750000,2.500000,3.250000,3.032359,-0.217641,-17.059849,846.844383,-18.193894,832.155370
90.625000,0.750000,2.500000,3.250000,3.031859,-0.218141,-17.070380,846.019570,-18.206328,831.275698
90.673333,0.750000,2.500000,3.250000,3.031359,-0.218641,-17.080936,845.194246,-18.218787,830.395425
90.721667,0.750000,2.500000,3.250000,3.030860,-0.219140,-17.091516,844.368412,-18.231271,829.514548
90.770000,0.750000,2.500000,3.250000,3.030360,-0.219640,-17.102120,843.542066,-18.243781,828.633068
90.818333,0.750000,2.500000,3.250000,3.029860,-0.220140,-17.112748,842.715206,-18.256317,827.750982
90.866667,0.750000,2.500000,3.250000,3.029360,-0.220640,-17.123400,841.887833,-18.268878,826.868290
90.915000,0.750000,2.500000,3.250000,3.028861,-0.221139,-17.134076,841.059944,-18.281465,825.984990
90.963333,0.750000,2.500000,3.250000,3.028361,-0.221639,-17.144777,840.231538,-18.294077,825.101081
91.011667,0.750000,2.500000,3.250000,3.027861,-0.222139,-17.155501,839.402615,-18.306715,824.216562
91.060000,0.750000,2.500000,3.250000,3.027361,-0.222639,-17.166250,838.573173,-18.319378,823.331431
91.108333,0.750000,2.500000,3.250000,3.026862,-0.223138,-17.177023,837.743210,-18.332067,822.445688
91.156667,0.750000,2.500000,3.250000,3.026362,-0.223638,-17.187820,836.912726,-18.344781,821.559331
91.205000,0.750000,2.500000,3.250000,3.025862,-0.224138,-17.198641,836.081720,-18.357521,820.672359
91.253333,0.750000,2.500000,3.250000,3.025362,-0.224638,-17.209487,835.250190,-18.370286,819.784770
91.301667,0.750000,2.500000,3.250000,3.024862,-0.225138,-17.220356,834.418136,-18.383077,818.896564
91.350000,0.750000,2.500000,3.250000,3.024363,-0.225637,-17.231250,833.585555,-18.395894,818.007739
91.398333,0.750000,2.500000,3.250000,3.023863,-0.226137,-17.242168,832.752448,-18.408736,817.118293
91.446667,0.750000,2.500000,3.250000,3.023363,-0.226637,-17.253110,831.918812,-18.421604,816.228227
91.495000,0.750000,2.500000,3.250000,3.022863,-0.227137,-17.264076,831.084647,-18.434497,815.337538
91.543333,0.750000,2.500000,3.250000,3.022364,-0.227636,-17.275066,830.249951,-18.447415,814.446225
91.591667,0.750000,2.500000,3.250000,3.021864,-0.228136,-17.286081,829.414723,-18.460360,813.554287
91.640000,0.750000,2.500000,3.250000,3.021364,-0.228636,-17.297120,828.578962,-18.473329,812.661723
91.688333,0.750000,2.500000,3.250000,3.020864,-0.229136,-17.308182,827.742667,-18.486325,811.768531
91.736667,0.750000,2.500000,3.250000,3.020365,-0.229635,-17.319269,826.905837,-18.499346,810.874711
91.785000,0.750000,2.500000,3.250000,3.019865,-0.230135,-17.330381,826.068471,-18.512392,809.980261
91.833333,0.750000,2.500000,3.250000,3.019365,-0.230635,-17.341516,825.230567,-18.525464,809.085179
91.881667,0.750000,2.500000,3.250000,3.018865,-0.231135,-17.352675,824.392124,-18.538561,808.189465
91.930000,0.750000,2.500000,3.250000,3.018366,-0.231634,-17.363859,823.553141,-18.551684,807.293117
91.978333,0.750000,2.500000,3.250000,3.017866,-0.232134,-17.375067,822.713617,-18.564833,806.396135
